Linux 4.15.0-117-generic (sl1-21) 	Friday 29 January 2021 	_x86_64_	(4 CPU)

06:52:38  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:54:08  IST  all   59.37    0.00    4.83    0.05    0.00    0.00    0.00    0.00    0.00   35.75
06:54:13  IST  all   59.23    0.00    5.32    0.05    0.00    0.05    0.00    0.00    0.00   35.35
06:54:18  IST  all   59.93    0.00    4.78    0.05    0.00    0.00    0.00    0.00    0.00   35.24
06:54:23  IST  all   59.66    0.00    4.83    0.00    0.00    0.00    0.00    0.00    0.00   35.50
06:54:28  IST  all   59.98    0.00    4.39    0.05    0.00    0.00    0.00    0.00    0.00   35.58
06:54:33  IST  all   59.46    0.00    5.11    0.05    0.00    0.00    0.00    0.00    0.00   35.38
06:54:38  IST  all   59.92    0.00    4.33    0.05    0.00    0.00    0.00    0.00    0.00   35.70
06:54:43  IST  all   60.15    0.00    4.48    0.05    0.00    0.00    0.00    0.00    0.00   35.32
06:54:48  IST  all   60.15    0.00    4.53    0.05    0.00    0.05    0.00    0.00    0.00   35.22
06:54:53  IST  all   60.36    0.00    4.14    0.00    0.00    0.00    0.00    0.00    0.00   35.50
06:54:58  IST  all   59.81    0.00    4.34    0.05    0.00    0.00    0.00    0.00    0.00   35.80
06:55:03  IST  all   59.98    0.00    4.68    0.05    0.00    0.00    0.00    0.00    0.00   35.29
06:55:08  IST  all   60.55    0.00    4.29    0.05    0.00    0.00    0.00    0.00    0.00   35.11
06:55:13  IST  all   60.61    0.00    4.09    0.05    0.00    0.00    0.00    0.00    0.00   35.25
06:55:18  IST  all   60.18    0.00    4.39    0.10    0.00    0.00    0.00    0.00    0.00   35.34
06:55:23  IST  all   60.18    0.00    4.14    0.05    0.00    0.00    0.00    0.00    0.00   35.63
06:55:28  IST  all   60.48    0.00    4.34    0.00    0.00    0.00    0.00    0.00    0.00   35.18
06:55:33  IST  all   60.67    0.00    3.89    0.05    0.00    0.00    0.00    0.00    0.00   35.39
06:55:38  IST  all   60.19    0.00    4.04    0.05    0.00    0.00    0.00    0.00    0.00   35.73
06:55:43  IST  all   60.06    0.00    4.24    0.05    0.00    0.00    0.00    0.00    0.00   35.65
06:55:48  IST  all   60.30    0.00    3.89    0.05    0.00    0.00    0.00    0.00    0.00   35.76
06:55:53  IST  all   60.72    0.00    3.75    0.05    0.00    0.00    0.00    0.00    0.00   35.49
06:55:58  IST  all   61.26    0.00    3.84    0.05    0.00    0.00    0.00    0.00    0.00   34.84
06:56:03  IST  all   60.75    0.00    4.09    0.05    0.00    0.00    0.00    0.00    0.00   35.11
06:56:08  IST  all   60.71    0.00    3.80    0.00    0.00    0.00    0.00    0.00    0.00   35.49
06:56:13  IST  all   59.92    0.00    4.33    0.05    0.00    0.05    0.00    0.00    0.00   35.65
06:56:18  IST  all   60.49    0.00    3.89    0.05    0.00    0.00    0.00    0.00    0.00   35.57
06:56:23  IST  all   59.93    0.00    4.44    0.05    0.00    0.00    0.00    0.00    0.00   35.58
06:56:28  IST  all   60.43    0.00    3.75    0.00    0.00    0.00    0.00    0.00    0.00   35.82
06:56:33  IST  all   60.40    0.00    3.85    0.05    0.00    0.00    0.00    0.00    0.00   35.70
06:56:38  IST  all   60.52    0.00    3.94    0.05    0.00    0.00    0.00    0.00    0.00   35.49
06:56:43  IST  all   61.13    0.00    3.50    0.05    0.00    0.00    0.00    0.00    0.00   35.32
06:56:48  IST  all   61.19    0.00    3.16    0.05    0.00    0.00    0.00    0.00    0.00   35.60
06:56:53  IST  all   61.75    0.00    2.81    0.05    0.00    0.00    0.00    0.00    0.00   35.39
06:56:58  IST  all   61.41    0.00    3.01    0.05    0.00    0.00    0.00    0.00    0.00   35.53
06:57:03  IST  all   61.55    0.00    3.10    0.00    0.00    0.00    0.00    0.00    0.00   35.35
06:57:08  IST  all   61.09    0.00    3.11    0.10    0.00    0.00    0.00    0.00    0.00   35.70
06:57:13  IST  all   62.13    0.00    2.47    0.05    0.00    0.00    0.00    0.00    0.00   35.36
06:57:18  IST  all   61.77    0.00    2.76    0.00    0.00    0.00    0.00    0.00    0.00   35.47
06:57:23  IST  all   61.41    0.00    2.86    0.05    0.00    0.00    0.00    0.00    0.00   35.68
06:57:28  IST  all   61.95    0.00    2.66    0.05    0.00    0.00    0.00    0.00    0.00   35.34
06:57:33  IST  all   61.75    0.00    2.56    0.05    0.00    0.00    0.00    0.00    0.00   35.63
06:57:38  IST  all   62.48    0.00    2.02    0.05    0.00    0.00    0.00    0.00    0.00   35.45
06:57:43  IST  all   61.95    0.00    2.22    0.05    0.00    0.00    0.00    0.00    0.00   35.78
06:57:48  IST  all   61.92    0.00    2.22    0.05    0.00    0.00    0.00    0.00    0.00   35.81
06:57:53  IST  all   62.07    0.00    2.32    0.05    0.00    0.00    0.00    0.00    0.00   35.57
06:57:58  IST  all   62.13    0.00    2.07    0.05    0.00    0.00    0.00    0.00    0.00   35.75
06:58:03  IST  all   62.49    0.00    2.22    0.00    0.00    0.00    0.00    0.00    0.00   35.29
06:58:08  IST  all   62.43    0.00    2.22    0.05    0.00    0.00    0.00    0.00    0.00   35.31
06:58:13  IST  all   29.30    0.00    1.24    0.05    0.00    0.00    0.00    0.00    0.00   69.41
06:58:18  IST  all    0.00    0.00    0.79    0.05    0.00    0.00    0.00    0.00    0.00   99.16
06:58:23  IST  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
06:58:28  IST  all    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.95
06:58:33  IST  all    0.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.95

Average:     all   51.28    0.00    3.35    0.04    0.00    0.00    0.00    0.00    0.00   45.33
