Linux 4.15.0-117-generic (sl1-21) 	Friday 29 January 2021 	_x86_64_	(4 CPU)

06:59:35  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:01:35  IST  all   72.35    0.00    4.52    0.00    0.00    0.05    0.00    0.00    0.00   23.08
07:01:40  IST  all   71.99    0.00    4.82    0.00    0.00    0.05    0.00    0.00    0.00   23.14
07:01:45  IST  all   72.74    0.00    4.72    0.05    0.00    0.05    0.00    0.00    0.00   22.44
07:01:50  IST  all   72.68    0.00    4.27    0.00    0.00    0.05    0.00    0.00    0.00   23.00
07:01:55  IST  all   71.41    0.00    5.23    0.00    0.00    0.10    0.00    0.00    0.00   23.27
07:02:00  IST  all   71.84    0.00    5.07    0.05    0.00    0.05    0.00    0.00    0.00   22.99
07:02:05  IST  all   71.71    0.00    5.31    0.00    0.00    0.00    0.00    0.00    0.00   22.98
07:02:10  IST  all   71.78    0.00    5.31    0.00    0.00    0.05    0.00    0.00    0.00   22.86
07:02:15  IST  all   71.84    0.00    4.87    0.05    0.00    0.05    0.00    0.00    0.00   23.19
07:02:20  IST  all   72.97    0.00    4.78    0.00    0.00    0.25    0.00    0.00    0.00   21.99
07:02:25  IST  all   72.33    0.00    4.72    0.00    0.00    0.10    0.00    0.00    0.00   22.85
07:02:30  IST  all   72.22    0.00    4.76    0.00    0.00    0.25    0.00    0.00    0.00   22.77
07:02:35  IST  all   73.01    0.00    4.37    0.05    0.00    0.05    0.00    0.00    0.00   22.53
07:02:40  IST  all   73.04    0.00    4.27    0.00    0.00    0.15    0.00    0.00    0.00   22.54
07:02:45  IST  all   72.65    0.00    4.51    0.00    0.00    0.20    0.00    0.00    0.00   22.65
07:02:50  IST  all   72.15    0.00    4.72    0.00    0.00    0.75    0.00    0.00    0.00   22.38
07:02:55  IST  all   71.51    0.00    4.71    0.00    0.00    1.05    0.00    0.00    0.00   22.72
07:03:00  IST  all   71.22    0.00    4.80    0.05    0.00    0.80    0.00    0.00    0.00   23.12
07:03:05  IST  all   70.82    0.00    5.78    0.00    0.00    0.90    0.00    0.00    0.00   22.51
07:03:10  IST  all   70.95    0.00    6.49    0.00    0.00    0.40    0.00    0.00    0.00   22.16
07:03:15  IST  all   71.57    0.00    5.57    0.05    0.00    0.20    0.00    0.00    0.00   22.61
07:03:20  IST  all   72.44    0.00    4.78    0.05    0.00    0.10    0.00    0.00    0.00   22.64
07:03:25  IST  all   72.57    0.00    4.43    0.00    0.00    0.05    0.00    0.00    0.00   22.95
07:03:30  IST  all   73.42    0.00    3.99    0.00    0.00    0.10    0.00    0.00    0.00   22.49
07:03:35  IST  all   73.42    0.00    4.19    0.00    0.00    0.00    0.00    0.00    0.00   22.39
07:03:40  IST  all   73.06    0.00    3.65    0.05    0.00    0.05    0.00    0.00    0.00   23.19
07:03:45  IST  all   72.50    0.00    4.43    0.00    0.00    0.00    0.00    0.00    0.00   23.07
07:03:50  IST  all   73.10    0.00    4.14    0.00    0.00    0.10    0.00    0.00    0.00   22.65
07:03:55  IST  all   72.21    0.00    4.94    0.00    0.00    0.10    0.00    0.00    0.00   22.75
07:04:00  IST  all   72.40    0.00    4.78    0.00    0.00    0.05    0.00    0.00    0.00   22.77
07:04:05  IST  all   72.52    0.00    4.73    0.05    0.00    0.15    0.00    0.00    0.00   22.55
07:04:10  IST  all   72.62    0.00    4.59    0.00    0.00    0.10    0.00    0.00    0.00   22.69
07:04:15  IST  all   72.94    0.00    4.43    0.00    0.00    0.15    0.00    0.00    0.00   22.47
07:04:20  IST  all   72.78    0.00    3.94    0.00    0.00    0.15    0.00    0.00    0.00   23.13
07:04:25  IST  all   72.83    0.00    4.24    0.00    0.00    0.05    0.00    0.00    0.00   22.88
07:04:30  IST  all   72.61    0.00    4.33    0.00    0.00    0.15    0.00    0.00    0.00   22.91
07:04:35  IST  all   73.29    0.00    4.24    0.00    0.00    0.10    0.00    0.00    0.00   22.37
07:04:40  IST  all   72.64    0.00    4.04    0.00    0.00    0.10    0.00    0.00    0.00   23.22
07:04:45  IST  all   74.24    0.00    3.85    0.00    0.00    0.10    0.00    0.00    0.00   21.81
07:04:50  IST  all   74.03    0.00    3.77    0.05    0.00    0.15    0.00    0.00    0.00   22.00
07:04:55  IST  all   62.56    0.00    3.75    0.00    0.00    0.05    0.00    0.00    0.00   33.63
07:05:00  IST  all    0.10    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00   99.85

Average:     all   67.02    0.00    4.15    0.01    0.00    0.17    0.00    0.00    0.00   28.65
