Linux 4.15.0-117-generic (sl1-21) 	Friday 29 January 2021 	_x86_64_	(4 CPU)

07:16:42  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:47  IST  all    0.05    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.96
07:16:52  IST  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:16:57  IST  all   54.98    0.00    4.00    0.00    0.00    0.10    0.00    0.00    0.00   40.92
07:17:02  IST  all   95.20    0.00    4.25    0.00    0.00    0.55    0.00    0.00    0.00    0.00
07:17:07  IST  all   95.70    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:17:12  IST  all   95.45    0.00    4.40    0.00    0.00    0.15    0.00    0.00    0.00    0.00
07:17:17  IST  all   95.80    0.00    4.10    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:17:22  IST  all   95.75    0.00    4.20    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:17:27  IST  all   95.25    0.00    4.35    0.00    0.00    0.40    0.00    0.00    0.00    0.00
07:17:32  IST  all   95.15    0.00    4.65    0.00    0.00    0.20    0.00    0.00    0.00    0.00
07:17:37  IST  all   95.70    0.00    4.10    0.00    0.00    0.20    0.00    0.00    0.00    0.00
07:17:42  IST  all   95.15    0.00    4.75    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:17:47  IST  all   95.55    0.00    4.20    0.00    0.00    0.25    0.00    0.00    0.00    0.00
07:17:52  IST  all   95.40    0.00    4.30    0.00    0.00    0.30    0.00    0.00    0.00    0.00
07:17:57  IST  all   95.60    0.00    4.15    0.00    0.00    0.25    0.00    0.00    0.00    0.00
07:18:02  IST  all   95.40    0.00    4.50    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:18:07  IST  all   94.75    0.00    5.05    0.00    0.00    0.20    0.00    0.00    0.00    0.00
07:18:12  IST  all   95.35    0.00    4.30    0.00    0.00    0.35    0.00    0.00    0.00    0.00
